name;link;author;description;;
алкоголь;http://tsytaty.ukrayinskoyu.pro//alkohol.html;Іронія долі, або З легким паром!;'"[''— Ну взагалі нечувано, хлопці!'', "" Доктор відмовляється пити за здоров''я!""]"';;
алкоголь;http://tsytaty.ukrayinskoyu.pro//alkohol.html;Сергій Довлатов;'[''Знаєте, я стільки читав про шкоду алкоголю!'', '' Вирішив назавжди кинути.'', '' читати!'']';;
алкоголь;http://tsytaty.ukrayinskoyu.pro//alkohol.html;Джим Моррісон;'[''Пити треба в задоволення, а не в гівно.'']';;
алкоголь;http://tsytaty.ukrayinskoyu.pro//alkohol.html;Fred Allen;'[''Що таке вечірка?'', '' Це коли сорок людей збираються разом, щоб поговорити про себе.'', '' Людина, яка залишається після того, як випивка закінчилася — господар.'']';;
алкоголь;http://tsytaty.ukrayinskoyu.pro//alkohol.html;Іронія долі, або З легким паром!;'[''Пити треба менше!'', '' Треба менше пити!'']';;
брата;http://tsytaty.ukrayinskoyu.pro//brata.html;Надприродне (Supernatural);'[''Ти — мій брат, і я помру за тебе.'']';;
брата;http://tsytaty.ukrayinskoyu.pro//brata.html;Карлсон що Живе на Даху;'[''Мені дістаються речі мого старшого брата.'', '' Значить, якщо він постаріє і помре, то мені доведеться одружитися на його дружині?'']';;
брата;http://tsytaty.ukrayinskoyu.pro//brata.html;Stand Up;'[''Коли у тебе є старший брат, це жахливо, тому що ти завжди знаєш, як ти будеш одягнений через півроку.'']';;
брата;http://tsytaty.ukrayinskoyu.pro//brata.html; Prison Break);'[''Я не хочу бути старшим братом своєму старшому братові!'', ''«Втеча» (англ.'']';;
брата;http://tsytaty.ukrayinskoyu.pro//brata.html;Шерлок Холмс (фільм);'[''Як я можу бути не запрошений у будинок власного брата?'']';;
брата;http://tsytaty.ukrayinskoyu.pro//brata.html;Мультсеріал «Життя з Луї | Life with Louie»;'[''Навіщо йому тварини?'', '' У нього є брат!'']';;
брата;http://tsytaty.ukrayinskoyu.pro//brata.html;Серіал «Надприродне | Supernatural»;'[''— Може, тому що я старший брат, але знаєш, для мене ти завжди був сопливим пацаном, якого я наставляв на шлях істинний.'', '' А тепер ми обидва знаємо, що ти виріс.'', '' Ти подорослішав настільки, що повірив у мене.'', '' Повірити в тебе — найменше, що я можу зробити.'']';;
брата;http://tsytaty.ukrayinskoyu.pro//brata.html;Брати Джонас;'[''— Що з тобою?'', ''— Ви будете наді мною сміятися.'', ''— Ну ми ж твої брати!'', '' У будь-якому випадку ми будемо над тобою сміятися.'']';;
брата;http://tsytaty.ukrayinskoyu.pro//brata.html;' ''Доктор Хаус (House M.'', '' D.'')';'[''Саме прекрасне у братів те, що навіть незважаючи на наші помилки, вони все одно нас люблять.'''']';;
брата;http://tsytaty.ukrayinskoyu.pro//brata.html;Blue Exorcist;'[''Брати як дві сторони одного дзеркала.'']';;
брата;http://tsytaty.ukrayinskoyu.pro//brata.html; «Серця Пандори»;'[''— Про що ти думаєш.'', '' Цього я ніколи не міг зрозуміти.'', '' Тому я завжди боюся того, що ти можеш зробити.'', ''— Ось що ти думаєш про мене.'', '' Але не хвилюйся, Гіл.'', '' Якщо одного разу я зроблю що-небудь таке, це буде тільки заради тебе.'']';;
брата;http://tsytaty.ukrayinskoyu.pro//brata.html;Ніч живих мерців / Night of the Living Dead;'"[''— Чому ти такий противний?'', ""— Я твій старший брат, бути огидним і безсердечним входить в мої обов''язки.""]"';;
брата;http://tsytaty.ukrayinskoyu.pro//brata.html;Вольтер;'[''Чудеса прекрасні, а втішити брата, допомогти другу піднятися з глибини страждань, пробачити ворога його омани — це найбільші на світі чудеса.'']';;
брата;http://tsytaty.ukrayinskoyu.pro//brata.html;Фільм «Хмарний атлас | Cloud Atlas»;'[''— Але ми ж брати!'', '' У тебе є совість?'', ''— Пара таблеточек і джин-тонік допоможуть мені про неї забути.'']';;
брата;http://tsytaty.ukrayinskoyu.pro//brata.html;Надприродне (Supernatural);'[''Брат для мене — це все!'', '' Крім нього у мене нікого немає.'', '' Я не зможу без брата.'']';;
брата;http://tsytaty.ukrayinskoyu.pro//brata.html;Нічні забави;'[''Давай дружити.'', '' Будемо як брат і сестра.'', '' Як троюрідний брат і троюрідна сестра.'', '' Це не виключає деяких нюансів.'']';;
брата;http://tsytaty.ukrayinskoyu.pro//brata.html; From Dusk Till Dawn: The Series) – американський хоррор-серіал.;'[''Все своє життя я був другою частиною речення, яке починалося з тебе.'', ''Від заходу до світанку (англ.'']';;
брата;http://tsytaty.ukrayinskoyu.pro//brata.html; Танець з драконами;'[''З віком нічого не змінюється, – подумала вона.'', '' – Молодший брат може дожити до ста років, але завжди буде молодшим братом.'', ''Джордж Мартін.'']';;
брата;http://tsytaty.ukrayinskoyu.pro//brata.html;Ерік-Емманюель Шмітт;'[''Я можу відчувати, що ти мені брат, навіть якщо між нами немає кровного споріднення.'']';;
брата;http://tsytaty.ukrayinskoyu.pro//brata.html;Надприродне (Supernatural);'[''Я-твій брат Дін.'', '' Якщо тобі коли-небудь буде потрібно поговорити з кимось про щось, цей хтось у тебе вже є поруч.'']';;
брата;http://tsytaty.ukrayinskoyu.pro//brata.html; Роксолана;'[''Братів потрібно захищати.'', ''Величне століття.'']';;
